X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
-130.0,-169.999,0.0,0.0,-180.0,-100.0,8200000000.0,1.7569999477701215e-05,-30.71847964605762
-130.0,-169.999,0.0,0.0,-180.0,-100.0,8400000000.0,1.885614449538399e-05,151.71930955502955
-130.0,-169.999,0.0,0.0,-180.0,-100.0,8600000000.0,2.0308331637745233e-05,21.15134941895745
-130.0,-169.999,0.0,0.0,-180.0,-100.0,8800000000.0,1.525265214019021e-05,-173.32753862125287
-130.0,-169.999,0.0,0.0,-180.0,-100.0,9000000000.0,2.14569885194661e-05,54.83499574305703
-130.0,-169.999,0.0,0.0,-180.0,-100.0,9200000000.0,1.2687984111126558e-05,-81.31180837727896
-130.0,-169.999,0.0,0.0,-180.0,-100.0,9400000000.0,1.4402655716377311e-05,82.08996918419211
-130.0,-169.999,0.0,0.0,-180.0,-100.0,9600000000.0,1.6286172394331825e-05,-57.532697479111874
-130.0,-169.999,0.0,0.0,-180.0,-100.0,9800000000.0,1.2509710863832486e-05,-177.46616721780205
-130.0,-169.999,0.0,0.0,-180.0,-100.0,10000000000.0,1.0226910670689169e-05,11.828167144253198
-130.0,-169.999,0.0,0.0,-180.0,-100.0,10200000000.0,1.570514678208249e-05,-124.04229700153523
-130.0,-169.999,0.0,0.0,-180.0,-100.0,10400000000.0,1.1156872532468988e-05,107.78531606715164
-130.0,-169.999,0.0,0.0,-180.0,-100.0,10600000000.0,1.1103053346853107e-05,-61.91939095718254
-130.0,-169.999,0.0,0.0,-180.0,-100.0,10800000000.0,1.7569582564984748e-05,169.10492166520396
-130.0,-169.999,0.0,0.0,-180.0,-100.0,11000000000.0,1.8484286535004157e-05,21.940031419402736
-130.0,-169.999,0.0,0.0,-180.0,-100.0,11200000000.0,1.83177892011701e-05,-156.8940509814735
-130.0,-169.999,0.0,0.0,-180.0,-100.0,11400000000.0,2.040220968253e-05,60.92042431576035
-130.0,-169.999,0.0,0.0,-180.0,-100.0,11600000000.0,1.3674665675306325e-05,-81.74031577373329
-130.0,-169.999,0.0,0.0,-180.0,-100.0,11800000000.0,1.0597932251293787e-05,120.85856746406124
-130.0,-169.999,0.0,0.0,-180.0,-100.0,12000000000.0,1.2210333294471368e-05,-3.125539798364541
-130.0,-169.999,0.0,0.0,-180.0,-90.0,8000000000.0,2.0269990108108096e-05,127.06548957452164
-130.0,-169.999,0.0,0.0,-180.0,-90.0,8200000000.0,1.5584530421219918e-05,-26.77431038067913
-130.0,-169.999,0.0,0.0,-180.0,-90.0,8400000000.0,1.6162725116341024e-05,152.77587262289163
-130.0,-169.999,0.0,0.0,-180.0,-90.0,8600000000.0,1.8364540513819015e-05,24.015739570783744
-130.0,-169.999,0.0,0.0,-180.0,-90.0,8800000000.0,1.3986412220215339e-05,-169.56452163518605
-130.0,-169.999,0.0,0.0,-180.0,-90.0,9000000000.0,1.9542111503750047e-05,56.885493258559215
-130.0,-169.999,0.0,0.0,-180.0,-90.0,9200000000.0,1.1306726900889398e-05,-82.5040275992085
-130.0,-169.999,0.0,0.0,-180.0,-90.0,9400000000.0,1.3941646909527009e-05,79.24611074136264
-130.0,-169.999,0.0,0.0,-180.0,-90.0,9600000000.0,1.5673896008525896e-05,-56.32417099306552
-130.0,-169.999,0.0,0.0,-180.0,-90.0,9800000000.0,1.1294037579727847e-05,-178.14673832751834
-130.0,-169.999,0.0,0.0,-180.0,-90.0,10000000000.0,9.778805628995036e-06,9.866431129557434
-130.0,-169.999,0.0,0.0,-180.0,-90.0,10200000000.0,1.4336518123900273e-05,-125.27489632108563
-130.0,-169.999,0.0,0.0,-180.0,-90.0,10400000000.0,9.946004401664067e-06,105.87041475726973
-130.0,-169.999,0.0,0.0,-180.0,-90.0,10600000000.0,1.0131344815678223e-05,-63.61407449145228
-130.0,-169.999,0.0,0.0,-180.0,-90.0,10800000000.0,1.574060826909332e-05,168.50345288262437
-130.0,-169.999,0.0,0.0,-180.0,-90.0,11000000000.0,1.58125840322256e-05,21.615338136219947
-130.0,-169.999,0.0,0.0,-180.0,-90.0,11200000000.0,1.5778954352386472e-05,-157.19450409887733
-130.0,-169.999,0.0,0.0,-180.0,-90.0,11400000000.0,1.7739777887945075e-05,62.18068487538673
-130.0,-169.999,0.0,0.0,-180.0,-90.0,11600000000.0,1.1900759204308142e-05,-80.0994713110082
-130.0,-169.999,0.0,0.0,-180.0,-90.0,11800000000.0,9.050668173552327e-06,120.20399481674603
-130.0,-169.999,0.0,0.0,-180.0,-90.0,12000000000.0,1.0848282494127234e-05,-0.038852274449390066
-130.0,-169.999,0.0,0.0,-180.0,-80.0,8000000000.0,1.901946534986197e-05,124.78526476066739
-130.0,-169.999,0.0,0.0,-180.0,-80.0,8200000000.0,1.4255288321388838e-05,-27.755385415387238
-130.0,-169.999,0.0,0.0,-180.0,-80.0,8400000000.0,1.5134212940820014e-05,149.81416066033103
-130.0,-169.999,0.0,0.0,-180.0,-80.0,8600000000.0,1.617515095205779e-05,23.85025292516126
-130.0,-169.999,0.0,0.0,-180.0,-80.0,8800000000.0,1.228960158466026e-05,-172.43483397022325
-130.0,-169.999,0.0,0.0,-180.0,-80.0,9000000000.0,1.730327422186405e-05,56.01395088999433
-130.0,-169.999,0.0,0.0,-180.0,-80.0,9200000000.0,9.23087324730017e-06,-80.82882223195227
-130.0,-169.999,0.0,0.0,-180.0,-80.0,9400000000.0,1.275562778066799e-05,78.61764306068712
-130.0,-169.999,0.0,0.0,-180.0,-80.0,9600000000.0,1.4221339506312371e-05,-55.454799041299616
-130.0,-169.999,0.0,0.0,-180.0,-80.0,9800000000.0,1.0083045285894107e-05,-176.57542698679342
-130.0,-169.999,0.0,0.0,-180.0,-80.0,10000000000.0,8.679688968726011e-06,12.034144649709274
-130.0,-169.999,0.0,0.0,-180.0,-80.0,10200000000.0,1.3191314961076511e-05,-125.19861143777989
-130.0,-169.999,0.0,0.0,-180.0,-80.0,10400000000.0,9.424938126923751e-06,108.36180334367677
-130.0,-169.999,0.0,0.0,-180.0,-80.0,10600000000.0,9.194090408097204e-06,-59.9336621552564
-130.0,-169.999,0.0,0.0,-180.0,-80.0,10800000000.0,1.4223196586816762e-05,167.7943129001487
-130.0,-169.999,0.0,0.0,-180.0,-80.0,11000000000.0,1.4716548727587219e-05,21.63699602840328
-130.0,-169.999,0.0,0.0,-180.0,-80.0,11200000000.0,1.4698213567050284e-05,-158.2488305441294
-130.0,-169.999,0.0,0.0,-180.0,-80.0,11400000000.0,1.5796163909602988e-05,61.437204087013875
-130.0,-169.999,0.0,0.0,-180.0,-80.0,11600000000.0,1.0621133473406876e-05,-80.4875547126307
-130.0,-169.999,0.0,0.0,-180.0,-80.0,11800000000.0,7.897656822786428e-06,113.9636145169816
-130.0,-169.999,0.0,0.0,-180.0,-80.0,12000000000.0,9.429335329003374e-06,-0.38721233313058045
-130.0,-169.999,0.0,0.0,-180.0,-70.0,8000000000.0,1.6845189202894724e-05,123.25197589223738
-130.0,-169.999,0.0,0.0,-180.0,-70.0,8200000000.0,1.3203654840515333e-05,-25.130955892005204
-130.0,-169.999,0.0,0.0,-180.0,-70.0,8400000000.0,1.3305340909563348e-05,154.2722402826368
-130.0,-169.999,0.0,0.0,-180.0,-70.0,8600000000.0,1.5123654781524339e-05,26.25405747629236
-130.0,-169.999,0.0,0.0,-180.0,-70.0,8800000000.0,1.119280645401773e-05,-171.96297887631115
-130.0,-169.999,0.0,0.0,-180.0,-70.0,9000000000.0,1.619186866333358e-05,57.44910397506512
-130.0,-169.999,0.0,0.0,-180.0,-70.0,9200000000.0,7.761039066772502e-06,-78.50670740851466
-130.0,-169.999,0.0,0.0,-180.0,-70.0,9400000000.0,1.1955736284033744e-05,75.57026047946992
-130.0,-169.999,0.0,0.0,-180.0,-70.0,9600000000.0,1.2913147581412673e-05,-55.695203712678826
-130.0,-169.999,0.0,0.0,-180.0,-70.0,9800000000.0,8.713454550378532e-06,-177.72008561503134
-130.0,-169.999,0.0,0.0,-180.0,-70.0,10000000000.0,7.662494924079037e-06,10.548501058074821
-130.0,-169.999,0.0,0.0,-180.0,-70.0,10200000000.0,1.1529951182320288e-05,-126.01621595655256
-130.0,-169.999,0.0,0.0,-180.0,-70.0,10400000000.0,8.273091492008111e-06,108.64475864631257
-130.0,-169.999,0.0,0.0,-180.0,-70.0,10600000000.0,8.163924940461542e-06,-58.35492169231785
-130.0,-169.999,0.0,0.0,-180.0,-70.0,10800000000.0,1.2567078889289309e-05,170.16981028647638
